report_id,report_date,strategy,direction,card_entry,stop_loss,tp1,tp2,tp3,card_R_points,management,entry_session,entry_rule,fill_status,fill_time_broker,fill_price,R_points,risk_vs_card,unit,exit_price,exit_time_broker,exit_reason,R,notes
SPX-2026-05-27,2026-05-27,Trade 1 - Daily Directional,LONG,7519.12,7330.35,7707.89,7896.66,7694.93,188.8,3 units; Unit3 SL->entry+0.2R (7556.88) on TP2 fill; runner CARD-SPECIFIED time-stop at session close / 3xATR cap,2026-05-28,IN BAND at 08:45 (+0.02R vs entry) - taken at market,FILLED,2026-05-28 08:45:00,7514.7,184.35,0.977,Unit 2,7330.35,2026-06-09 18:15:00,stopped out (TP2 never reached),-1.0,TP3 not beyond TP2 (inverted ladder)
SPX-2026-05-27,2026-05-27,Trade 1 - Daily Directional,LONG,7519.12,7330.35,7707.89,7896.66,7694.93,188.8,3 units; Unit3 SL->entry+0.2R (7556.88) on TP2 fill; runner CARD-SPECIFIED time-stop at session close / 3xATR cap,2026-05-28,IN BAND at 08:45 (+0.02R vs entry) - taken at market,FILLED,2026-05-28 08:45:00,7514.7,184.35,0.977,Unit 3,7578.2,2026-05-28 23:45:00,card runner time-stop at entry-session close,0.344,TP3 not beyond TP2 (inverted ladder)
SPX-2026-05-27,2026-05-27,Trade 2 - Pivot (TREND_UP),LONG,7451.26,7389.82,7538.19,7570.56,7602.92,61.4,3 units; Unit3 SL->entry+0.2R (7463.55) on TP2 fill,2026-05-28,WAIT for entry,NO FILL,,,,,All units,,,08:45 price 7514.7 was -1.03R worse than entry 7451.26; price never traded back to entry in the session (range from 08:45: 7505.4-7580.5).,0.0,
SPX-2026-05-27,2026-05-27,Trade 3A - Momentum-Pullback (57.5% fib),LONG,7421.5,7330.35,7456.24,7525.0,7705.0,91.2,3 units; structural runner override to 7473.25 on 100%-ext break,2026-05-28,WAIT for entry,NO FILL,,,,,All units,,,08:45 price 7514.7 was -1.02R worse than entry 7421.5; price never traded back to entry in the session (range from 08:45: 7505.4-7580.5).,0.0,
SPX-2026-05-28,2026-05-28,Trade 1 - Daily Directional,LONG,7519.0,7471.2,7548.41,7575.81,7616.3,47.8,3 units; BE on TP1 (NOT TP2); Unit3 trails 0.2R from each new HOD after TP2,2026-05-29,WAIT for entry,NO FILL,,,,,All units,,,08:45 price 7575.8 was -1.19R worse than entry 7519.0; price never traded back to entry in the session (range from 08:45: 7567.9-7601.8).,0.0,
SPX-2026-05-28,2026-05-28,Trade 2 - Pivot (daily P / weekly R1 retest),LONG,7510.0,7479.0,7545.56,7577.69,7606.21,31.0,3 units; BE on TP1; runner trails 0.2R on TP2,2026-05-29,WAIT for entry,NO FILL,,,,,All units,,,08:45 price 7575.8 was -2.12R worse than entry 7510.0; price never traded back to entry in the session (range from 08:45: 7567.9-7601.8).,0.0,
SPX-2026-05-28,2026-05-28,Trade 3A - Momentum-Pullback,LONG,7495.0,7471.0,7539.09,7567.0,7597.0,24.0,3 units; Unit3 stop to entry+1R per the 3A structural runner rule,2026-05-29,WAIT for entry,NO FILL,,,,,All units,,,08:45 price 7575.8 was -3.37R worse than entry 7495.0; price never traded back to entry in the session (range from 08:45: 7567.9-7601.8).,0.0,
SPX-2026-05-29,2026-05-29,Trade 1 - Daily Directional,LONG,7535.0,7495.0,7575.0,7615.0,7655.0,40.0,3 units; Unit3 SL->entry+0.2R (7543) on TP2 fill; runner CARD-SPECIFIED time-stop at session close / 3xATR cap,2026-06-01,WAIT for entry,NO FILL,,,,,All units,,,08:45 price 7609.2 was -1.85R worse than entry 7535.0; price never traded back to entry in the session (range from 08:45: 7568.5-7623.6).,0.0,
SPX-2026-05-29,2026-05-29,Trade 2 - Pivot (buy limit daily P),LONG,7551.0,7517.0,7585.0,7619.0,7670.0,34.0,3 units; Unit3 SL->entry+0.2R (7558) on TP2 fill; runner exit at weekly P re-test,2026-06-01,WAIT for entry,NO FILL,,,,,All units,,,08:45 price 7609.2 was -1.71R worse than entry 7551.0; price never traded back to entry in the session (range from 08:45: 7568.5-7623.6).,0.0,
SPX-2026-05-29,2026-05-29,Trade 3A - Momentum-Pullback (breakout stop),LONG,7572.0,7528.0,7616.0,7660.0,7750.0,44.0,3 units; 3A structural runner override active,2026-06-01,WAITED: 08:45 was -0.85R worse; filled on the return to entry 7572.00,FILLED,2026-06-01 16:15:00,7572.0,44.0,1.0,Unit 1,7616.0,2026-06-01 20:30:00,TP1 reached,1.0,
SPX-2026-05-29,2026-05-29,Trade 3A - Momentum-Pullback (breakout stop),LONG,7572.0,7528.0,7616.0,7660.0,7750.0,44.0,3 units; 3A structural runner override active,2026-06-01,WAITED: 08:45 was -0.85R worse; filled on the return to entry 7572.00,FILLED,2026-06-01 16:15:00,7572.0,44.0,1.0,Unit 2,7528.0,2026-06-04 01:00:00,stopped out (TP2 reached later 2026-08-04 17:00:00),-1.0,
SPX-2026-05-29,2026-05-29,Trade 3A - Momentum-Pullback (breakout stop),LONG,7572.0,7528.0,7616.0,7660.0,7750.0,44.0,3 units; 3A structural runner override active,2026-06-01,WAITED: 08:45 was -0.85R worse; filled on the return to entry 7572.00,FILLED,2026-06-01 16:15:00,7572.0,44.0,1.0,Unit 3,7528.0,2026-06-04 01:00:00,stopped out,-1.0,
SPX-2026-06-01,2026-06-01,Trade 1 - Daily Directional (breakout stop),LONG,7599.5,7562.6,7636.5,7673.5,7715.5,36.9,3 units; Unit3 SL->entry+0.2R on TP2 fill; runner CARD-SPECIFIED time-stop at cash close / 3xATR cap,2026-06-02,IN BAND at 08:45 (+0.32R vs entry) - taken at market,FILLED,2026-06-02 08:45:00,7587.8,25.2,0.683,Unit 1,7562.6,2026-06-03 19:15:00,stopped out (TP1 reached later 2026-08-04 16:15:00),-1.0,
SPX-2026-06-01,2026-06-01,Trade 1 - Daily Directional (breakout stop),LONG,7599.5,7562.6,7636.5,7673.5,7715.5,36.9,3 units; Unit3 SL->entry+0.2R on TP2 fill; runner CARD-SPECIFIED time-stop at cash close / 3xATR cap,2026-06-02,IN BAND at 08:45 (+0.32R vs entry) - taken at market,FILLED,2026-06-02 08:45:00,7587.8,25.2,0.683,Unit 2,7562.6,2026-06-03 19:15:00,stopped out (TP2 reached later 2026-08-04 17:15:00),-1.0,
SPX-2026-06-01,2026-06-01,Trade 1 - Daily Directional (breakout stop),LONG,7599.5,7562.6,7636.5,7673.5,7715.5,36.9,3 units; Unit3 SL->entry+0.2R on TP2 fill; runner CARD-SPECIFIED time-stop at cash close / 3xATR cap,2026-06-02,IN BAND at 08:45 (+0.32R vs entry) - taken at market,FILLED,2026-06-02 08:45:00,7587.8,25.2,0.683,Unit 3,7621.3,2026-06-02 23:45:00,card runner time-stop at entry-session close,1.329,
SPX-2026-06-01,2026-06-01,Trade 2 - Pivot (buy limit daily P),LONG,7581.0,7545.2,7617.0,7653.0,7670.0,35.8,3 units; Unit3 SL->entry+0.2R on TP2 fill; runner exit on pivot P re-cross or session close,2026-06-02,WAITED: 08:45 was -0.19R worse; filled on the return to entry 7581.00,FILLED,2026-06-02 16:00:00,7581.0,35.8,1.0,Unit 1,7617.0,2026-06-02 17:45:00,TP1 reached,1.006,
SPX-2026-06-01,2026-06-01,Trade 2 - Pivot (buy limit daily P),LONG,7581.0,7545.2,7617.0,7653.0,7670.0,35.8,3 units; Unit3 SL->entry+0.2R on TP2 fill; runner exit on pivot P re-cross or session close,2026-06-02,WAITED: 08:45 was -0.19R worse; filled on the return to entry 7581.00,FILLED,2026-06-02 16:00:00,7581.0,35.8,1.0,Unit 2,7545.2,2026-06-03 23:30:00,stopped out (TP2 reached later 2026-08-04 16:45:00),-1.0,
SPX-2026-06-01,2026-06-01,Trade 2 - Pivot (buy limit daily P),LONG,7581.0,7545.2,7617.0,7653.0,7670.0,35.8,3 units; Unit3 SL->entry+0.2R on TP2 fill; runner exit on pivot P re-cross or session close,2026-06-02,WAITED: 08:45 was -0.19R worse; filled on the return to entry 7581.00,FILLED,2026-06-02 16:00:00,7581.0,35.8,1.0,Unit 3,7621.3,2026-06-02 23:45:00,card runner time-stop at entry-session close,1.126,
SPX-2026-06-01,2026-06-01,Trade 3A - Momentum-Pullback (38.2% fib),LONG,7538.0,7520.0,7580.0,7599.0,7690.0,18.0,3 units; 3A structural runner override on 100%-ext break,2026-06-02,WAIT for entry,NO FILL,,,,,All units,,,08:45 price 7587.8 was -2.77R worse than entry 7538.0; price never traded back to entry in the session (range from 08:45: 7580.6-7624.6).,0.0,
SPX-2026-06-02,2026-06-02,Trade 1 - Daily Directional,LONG,7599.96,7551.51,7648.41,7696.87,7737.87,48.45,3 units; Unit3 SL->entry+0.2R on TP2 fill; runner CARD-SPECIFIED exit at session close + 3xATR cap,2026-06-03,WAITED: 08:45 was -0.26R worse; filled on the return to entry 7599.96,FILLED,2026-06-03 15:30:00,7599.96,48.45,1.0,Unit 1,7551.51,2026-06-03 23:15:00,stopped out (TP1 reached later 2026-08-04 16:45:00),-1.0,
SPX-2026-06-02,2026-06-02,Trade 1 - Daily Directional,LONG,7599.96,7551.51,7648.41,7696.87,7737.87,48.45,3 units; Unit3 SL->entry+0.2R on TP2 fill; runner CARD-SPECIFIED exit at session close + 3xATR cap,2026-06-03,WAITED: 08:45 was -0.26R worse; filled on the return to entry 7599.96,FILLED,2026-06-03 15:30:00,7599.96,48.45,1.0,Unit 2,7551.51,2026-06-03 23:15:00,stopped out (TP2 reached later 2026-08-04 18:15:00),-1.0,
SPX-2026-06-02,2026-06-02,Trade 1 - Daily Directional,LONG,7599.96,7551.51,7648.41,7696.87,7737.87,48.45,3 units; Unit3 SL->entry+0.2R on TP2 fill; runner CARD-SPECIFIED exit at session close + 3xATR cap,2026-06-03,WAITED: 08:45 was -0.26R worse; filled on the return to entry 7599.96,FILLED,2026-06-03 15:30:00,7599.96,48.45,1.0,Unit 3,7551.51,2026-06-03 23:15:00,stopped out,-1.0,
SPX-2026-06-02,2026-06-02,Trade 2 - Pivot (buy limit daily P),LONG,7580.81,7550.76,7610.86,7640.92,7598.63,30.05,3 units; Unit3 SL->entry+0.2R on TP2 fill; runner exit at daily R1 7598.63,2026-06-03,WAITED: 08:45 was -1.06R worse; filled on the return to entry 7580.81,FILLED,2026-06-03 16:45:00,7580.81,30.05,1.0,Unit 1,7550.76,2026-06-03 23:15:00,stopped out (TP1 reached later 2026-08-04 04:30:00),-1.0,TP3 not beyond TP2 (inverted ladder)
SPX-2026-06-02,2026-06-02,Trade 2 - Pivot (buy limit daily P),LONG,7580.81,7550.76,7610.86,7640.92,7598.63,30.05,3 units; Unit3 SL->entry+0.2R on TP2 fill; runner exit at daily R1 7598.63,2026-06-03,WAITED: 08:45 was -1.06R worse; filled on the return to entry 7580.81,FILLED,2026-06-03 16:45:00,7580.81,30.05,1.0,Unit 2,7550.76,2026-06-03 23:15:00,stopped out (TP2 reached later 2026-08-04 16:30:00),-1.0,TP3 not beyond TP2 (inverted ladder)
SPX-2026-06-02,2026-06-02,Trade 2 - Pivot (buy limit daily P),LONG,7580.81,7550.76,7610.86,7640.92,7598.63,30.05,3 units; Unit3 SL->entry+0.2R on TP2 fill; runner exit at daily R1 7598.63,2026-06-03,WAITED: 08:45 was -1.06R worse; filled on the return to entry 7580.81,FILLED,2026-06-03 16:45:00,7580.81,30.05,1.0,Unit 3,7550.76,2026-06-03 23:15:00,stopped out,-1.0,TP3 not beyond TP2 (inverted ladder)
SPX-2026-06-02,2026-06-02,Trade 3A - Momentum-Pullback (38.2% fib),LONG,7552.5,7525.28,7603.44,7639.71,7700.0,27.22,3 units; 3A structural runner override on 100%-ext break,2026-06-03,WAITED: 08:45 was -2.21R worse; filled on the return to entry 7552.50,FILLED,2026-06-03 23:15:00,7552.5,27.22,1.0,Unit 1,7525.28,2026-06-04 01:45:00,stopped out (TP1 reached later 2026-06-04 22:15:00),-1.0,
SPX-2026-06-02,2026-06-02,Trade 3A - Momentum-Pullback (38.2% fib),LONG,7552.5,7525.28,7603.44,7639.71,7700.0,27.22,3 units; 3A structural runner override on 100%-ext break,2026-06-03,WAITED: 08:45 was -2.21R worse; filled on the return to entry 7552.50,FILLED,2026-06-03 23:15:00,7552.5,27.22,1.0,Unit 2,7525.28,2026-06-04 01:45:00,stopped out (TP2 reached later 2026-08-04 16:30:00),-1.0,
SPX-2026-06-02,2026-06-02,Trade 3A - Momentum-Pullback (38.2% fib),LONG,7552.5,7525.28,7603.44,7639.71,7700.0,27.22,3 units; 3A structural runner override on 100%-ext break,2026-06-03,WAITED: 08:45 was -2.21R worse; filled on the return to entry 7552.50,FILLED,2026-06-03 23:15:00,7552.5,27.22,1.0,Unit 3,7525.28,2026-06-04 01:45:00,stopped out,-1.0,
SPX-2026-06-03,2026-06-03,Trade 1 - Daily Directional,LONG,7585.5,7499.14,7671.86,7758.22,7784.79,86.36,3 units; Unit3 SL->entry+0.2R on TP2 fill; runner CARD-SPECIFIED session-close time-stop + 3xATR cap,2026-06-04,IN BAND at 08:45 (+0.56R vs entry) - taken at market,FILLED,2026-06-04 08:45:00,7537.5,38.36,0.444,Unit 1,7499.14,2026-06-05 17:00:00,stopped out (TP1 reached later 2026-08-04 17:00:00),-1.0,
SPX-2026-06-03,2026-06-03,Trade 1 - Daily Directional,LONG,7585.5,7499.14,7671.86,7758.22,7784.79,86.36,3 units; Unit3 SL->entry+0.2R on TP2 fill; runner CARD-SPECIFIED session-close time-stop + 3xATR cap,2026-06-04,IN BAND at 08:45 (+0.56R vs entry) - taken at market,FILLED,2026-06-04 08:45:00,7537.5,38.36,0.444,Unit 2,7499.14,2026-06-05 17:00:00,stopped out (TP2 reached later 2026-08-04 22:45:00),-1.0,
SPX-2026-06-03,2026-06-03,Trade 1 - Daily Directional,LONG,7585.5,7499.14,7671.86,7758.22,7784.79,86.36,3 units; Unit3 SL->entry+0.2R on TP2 fill; runner CARD-SPECIFIED session-close time-stop + 3xATR cap,2026-06-04,IN BAND at 08:45 (+0.56R vs entry) - taken at market,FILLED,2026-06-04 08:45:00,7537.5,38.36,0.444,Unit 3,7582.1,2026-06-04 23:45:00,card runner time-stop at entry-session close,1.163,
SPX-2026-06-03,2026-06-03,Trade 2 - Pivot (buy limit daily P),LONG,7601.28,7557.81,7619.58,7639.19,7657.49,43.47,3 units; Unit3 SL->entry+0.2R on TP2 fill,2026-06-04,RECOVERY: 08:45 was +1.47R beyond entry; took the -0.5R level 7579.55,FILLED,2026-06-04 18:15:00,7579.55,21.73,0.5,Unit 1,7557.81,2026-06-05 03:00:00,stopped out (TP1 reached later 2026-08-04 04:45:00),-1.0,
SPX-2026-06-03,2026-06-03,Trade 2 - Pivot (buy limit daily P),LONG,7601.28,7557.81,7619.58,7639.19,7657.49,43.47,3 units; Unit3 SL->entry+0.2R on TP2 fill,2026-06-04,RECOVERY: 08:45 was +1.47R beyond entry; took the -0.5R level 7579.55,FILLED,2026-06-04 18:15:00,7579.55,21.73,0.5,Unit 2,7557.81,2026-06-05 03:00:00,stopped out (TP2 reached later 2026-08-04 16:30:00),-1.0,
SPX-2026-06-03,2026-06-03,Trade 2 - Pivot (buy limit daily P),LONG,7601.28,7557.81,7619.58,7639.19,7657.49,43.47,3 units; Unit3 SL->entry+0.2R on TP2 fill,2026-06-04,RECOVERY: 08:45 was +1.47R beyond entry; took the -0.5R level 7579.55,FILLED,2026-06-04 18:15:00,7579.55,21.73,0.5,Unit 3,7557.81,2026-06-05 03:00:00,stopped out,-1.0,
SPX-2026-06-03,2026-06-03,Trade 3A - Momentum-Pullback (38.2% fib),LONG,7573.68,7484.0,7620.9,7744.51,7850.0,89.68,3 units; 3A structural runner override on 100%-ext break,2026-06-04,IN BAND at 08:45 (+0.40R vs entry) - taken at market,FILLED,2026-06-04 08:45:00,7537.5,53.5,0.597,Unit 1,7484.0,2026-06-05 18:30:00,stopped out (TP1 reached later 2026-08-04 08:30:00),-1.0,
SPX-2026-06-03,2026-06-03,Trade 3A - Momentum-Pullback (38.2% fib),LONG,7573.68,7484.0,7620.9,7744.51,7850.0,89.68,3 units; 3A structural runner override on 100%-ext break,2026-06-04,IN BAND at 08:45 (+0.40R vs entry) - taken at market,FILLED,2026-06-04 08:45:00,7537.5,53.5,0.597,Unit 2,7484.0,2026-06-05 18:30:00,stopped out (TP2 reached later 2026-08-04 20:30:00),-1.0,
SPX-2026-06-03,2026-06-03,Trade 3A - Momentum-Pullback (38.2% fib),LONG,7573.68,7484.0,7620.9,7744.51,7850.0,89.68,3 units; 3A structural runner override on 100%-ext break,2026-06-04,IN BAND at 08:45 (+0.40R vs entry) - taken at market,FILLED,2026-06-04 08:45:00,7537.5,53.5,0.597,Unit 3,7484.0,2026-06-05 18:30:00,stopped out,-1.0,
SPX-2026-06-04,2026-06-04,Trade 1 - Daily Directional,LONG,7609.78,7573.71,7645.85,7681.92,7783.78,36.07,3 units; Unit3 SL->entry+0.2R on TP2 fill; runner session-close time-stop / 3xATR cap,2026-06-05,RECOVERY to -0.5R,NO FILL,,,,,All units,,,08:45 price 7553.8 was +1.55R beyond entry (too close to / through the stop); price never recovered to the -0.5R level 7591.7 in the session.,0.0,
SPX-2026-06-04,2026-06-04,Trade 2 - Pivot (TREND_UP breakout),LONG,7606.72,7591.48,7626.12,7634.3,7642.47,15.24,3 units; Unit3 SL->entry+0.2R on TP2 fill; runner toward R2,2026-06-05,RECOVERY to -0.5R,NO FILL,,,,,All units,,,08:45 price 7553.8 was +3.47R beyond entry (too close to / through the stop); price never recovered to the -0.5R level 7599.1 in the session.,0.0,
SPX-2026-06-04,2026-06-04,Trade 3A - Momentum-Pullback (57.5% fib),LONG,7554.26,7490.5,7576.63,7620.9,7736.8,63.76,3 units; Unit3 SL->entry+0.2R (7567.01) on TP2 fill; 3A structural runner override on 100%-ext break,2026-06-05,IN BAND at 08:45 (+0.01R vs entry) - taken at market,FILLED,2026-06-05 08:45:00,7553.8,63.3,0.993,Unit 1,7490.5,2026-06-05 18:30:00,stopped out (TP1 reached later 2026-06-15 18:45:00),-1.0,
SPX-2026-06-04,2026-06-04,Trade 3A - Momentum-Pullback (57.5% fib),LONG,7554.26,7490.5,7576.63,7620.9,7736.8,63.76,3 units; Unit3 SL->entry+0.2R (7567.01) on TP2 fill; 3A structural runner override on 100%-ext break,2026-06-05,IN BAND at 08:45 (+0.01R vs entry) - taken at market,FILLED,2026-06-05 08:45:00,7553.8,63.3,0.993,Unit 2,7490.5,2026-06-05 18:30:00,stopped out (TP2 reached later 2026-08-04 08:30:00),-1.0,
SPX-2026-06-04,2026-06-04,Trade 3A - Momentum-Pullback (57.5% fib),LONG,7554.26,7490.5,7576.63,7620.9,7736.8,63.76,3 units; Unit3 SL->entry+0.2R (7567.01) on TP2 fill; 3A structural runner override on 100%-ext break,2026-06-05,IN BAND at 08:45 (+0.01R vs entry) - taken at market,FILLED,2026-06-05 08:45:00,7553.8,63.3,0.993,Unit 3,7490.5,2026-06-05 18:30:00,stopped out,-1.0,
SPX-2026-06-05,2026-06-05,Trade 1 - Daily Directional,,,,,,,,,,,SUPPRESSED,,,,,All units,,,card suppressed at issue,0.0,
SPX-2026-06-05,2026-06-05,Trade 2 - Pivot (buy limit daily P),LONG,7570.0,7512.0,7589.0,7624.0,7650.0,58.0,3 units; Unit3 SL->entry+0.2R on TP2 fill; runner trails to daily P,2026-06-08,RECOVERY to -0.5R,NO FILL,,,,,All units,,,08:45 price 7384.3 was +3.20R beyond entry (too close to / through the stop); price never recovered to the -0.5R level 7541.0 in the session.,0.0,
SPX-2026-06-05,2026-06-05,Trade 3A - Momentum-Pullback (breakout stop),LONG,7593.0,7548.0,7621.0,7643.0,7697.0,45.0,3 units; Unit3 SL->entry+0.2R (7602) on TP2 fill,2026-06-08,RECOVERY to -0.5R,NO FILL,,,,,All units,,,08:45 price 7384.3 was +4.64R beyond entry (too close to / through the stop); price never recovered to the -0.5R level 7570.5 in the session.,0.0,
SPX-2026-06-08,2026-06-08,Trade 1 - Daily Directional,SHORT,7384.0,7475.0,7293.0,7202.0,7105.0,91.0,3 units; Unit3 SL->entry-0.2R on TP2 fill; runner CARD-SPECIFIED time-stop at session close + 3xATR cap,2026-06-09,IN BAND at 08:45 (+0.53R vs entry) - taken at market,FILLED,2026-06-09 08:45:00,7432.1,42.9,0.471,Unit 1,7475.0,2026-06-09 16:45:00,stopped out (TP1 reached later 2026-06-09 19:15:00),-1.0,
SPX-2026-06-08,2026-06-08,Trade 1 - Daily Directional,SHORT,7384.0,7475.0,7293.0,7202.0,7105.0,91.0,3 units; Unit3 SL->entry-0.2R on TP2 fill; runner CARD-SPECIFIED time-stop at session close + 3xATR cap,2026-06-09,IN BAND at 08:45 (+0.53R vs entry) - taken at market,FILLED,2026-06-09 08:45:00,7432.1,42.9,0.471,Unit 2,7475.0,2026-06-09 16:45:00,stopped out (TP2 never reached),-1.0,
SPX-2026-06-08,2026-06-08,Trade 1 - Daily Directional,SHORT,7384.0,7475.0,7293.0,7202.0,7105.0,91.0,3 units; Unit3 SL->entry-0.2R on TP2 fill; runner CARD-SPECIFIED time-stop at session close + 3xATR cap,2026-06-09,IN BAND at 08:45 (+0.53R vs entry) - taken at market,FILLED,2026-06-09 08:45:00,7432.1,42.9,0.471,Unit 3,7475.0,2026-06-09 16:45:00,stopped out,-1.0,
SPX-2026-06-08,2026-06-08,Trade 3A - Momentum-Pullback (sell limit weekly S2),SHORT,7460.0,7565.0,7384.0,7343.0,7105.0,105.0,3 units; Unit3 SL->entry-0.2R (7439) on TP2 fill; structural runner override on breakdown,2026-06-09,WAITED: 08:45 was -0.27R worse; filled on the return to entry 7460.00,FILLED,2026-06-09 16:30:00,7460.0,105.0,1.0,Unit 1,7384.0,2026-06-09 17:45:00,TP1 reached,0.724,
SPX-2026-06-08,2026-06-08,Trade 3A - Momentum-Pullback (sell limit weekly S2),SHORT,7460.0,7565.0,7384.0,7343.0,7105.0,105.0,3 units; Unit3 SL->entry-0.2R (7439) on TP2 fill; structural runner override on breakdown,2026-06-09,WAITED: 08:45 was -0.27R worse; filled on the return to entry 7460.00,FILLED,2026-06-09 16:30:00,7460.0,105.0,1.0,Unit 2,7343.0,2026-06-09 18:15:00,TP2 reached,1.114,
SPX-2026-06-08,2026-06-08,Trade 3A - Momentum-Pullback (sell limit weekly S2),SHORT,7460.0,7565.0,7384.0,7343.0,7105.0,105.0,3 units; Unit3 SL->entry-0.2R (7439) on TP2 fill; structural runner override on breakdown,2026-06-09,WAITED: 08:45 was -0.27R worse; filled on the return to entry 7460.00,FILLED,2026-06-09 16:30:00,7460.0,105.0,1.0,Unit 3,7439.0,2026-06-12 12:30:00,BE 0.2R trail hit after TP2,0.2,
SPX-2026-06-09,2026-06-09,Trade 1 - Daily Directional,SHORT,7384.0,7484.0,7284.0,7184.0,7100.0,100.0,3 units; Unit3 SL->entry-0.2R (7364) on TP2 fill; runner CARD-SPECIFIED time-stop at session close + 3xATR cap,2026-06-10,WAITED: 08:45 was -0.24R worse; filled on the return to entry 7384.00,FILLED,2026-06-10 16:45:00,7384.0,100.0,1.0,Unit 1,7284.0,2026-06-10 22:15:00,TP1 reached,1.0,
SPX-2026-06-09,2026-06-09,Trade 1 - Daily Directional,SHORT,7384.0,7484.0,7284.0,7184.0,7100.0,100.0,3 units; Unit3 SL->entry-0.2R (7364) on TP2 fill; runner CARD-SPECIFIED time-stop at session close + 3xATR cap,2026-06-10,WAITED: 08:45 was -0.24R worse; filled on the return to entry 7384.00,FILLED,2026-06-10 16:45:00,7384.0,100.0,1.0,Unit 2,7484.0,2026-06-15 01:00:00,stopped out (TP2 never reached),-1.0,
SPX-2026-06-09,2026-06-09,Trade 1 - Daily Directional,SHORT,7384.0,7484.0,7284.0,7184.0,7100.0,100.0,3 units; Unit3 SL->entry-0.2R (7364) on TP2 fill; runner CARD-SPECIFIED time-stop at session close + 3xATR cap,2026-06-10,WAITED: 08:45 was -0.24R worse; filled on the return to entry 7384.00,FILLED,2026-06-10 16:45:00,7384.0,100.0,1.0,Unit 3,7261.5,2026-06-10 23:45:00,card runner time-stop at entry-session close,1.225,
SPX-2026-06-09,2026-06-09,Trade 3A - Momentum-Pullback (sell limit daily P),SHORT,7449.58,7521.0,7380.0,7300.0,7245.0,71.0,3 units; Unit3 SL->entry-0.2R (7435.38) on TP2 fill,2026-06-10,WAIT for entry,NO FILL,,,,,All units,,,08:45 price 7360.0 was -1.25R worse than entry 7449.58; price never traded back to entry in the session (range from 08:45: 7252.3-7400.7).,0.0,
SPX-2026-06-10,2026-06-10,Trade 1 - Daily Directional (sell stop),SHORT,7330.0,7476.0,7257.0,7184.0,7038.0,146.0,3 units; Unit3 SL->entry-0.2R on TP2 fill; runner CARD-SPECIFIED exit at session close + 3xATR cap,2026-06-11,WAITED: 08:45 was -0.17R worse; filled on the return to entry 7330.00,FILLED,2026-06-11 11:00:00,7330.0,146.0,1.0,Unit 1,7476.0,2026-06-15 01:00:00,stopped out (TP1 never reached),-1.0,
SPX-2026-06-10,2026-06-10,Trade 1 - Daily Directional (sell stop),SHORT,7330.0,7476.0,7257.0,7184.0,7038.0,146.0,3 units; Unit3 SL->entry-0.2R on TP2 fill; runner CARD-SPECIFIED exit at session close + 3xATR cap,2026-06-11,WAITED: 08:45 was -0.17R worse; filled on the return to entry 7330.00,FILLED,2026-06-11 11:00:00,7330.0,146.0,1.0,Unit 2,7476.0,2026-06-15 01:00:00,stopped out (TP2 never reached),-1.0,
SPX-2026-06-10,2026-06-10,Trade 1 - Daily Directional (sell stop),SHORT,7330.0,7476.0,7257.0,7184.0,7038.0,146.0,3 units; Unit3 SL->entry-0.2R on TP2 fill; runner CARD-SPECIFIED exit at session close + 3xATR cap,2026-06-11,WAITED: 08:45 was -0.17R worse; filled on the return to entry 7330.00,FILLED,2026-06-11 11:00:00,7330.0,146.0,1.0,Unit 3,7394.6,2026-06-11 23:45:00,card runner time-stop at entry-session close,-0.442,
SPX-2026-06-10,2026-06-10,Trade 2 - Pivot (sell limit weekly P),SHORT,7460.0,7518.0,7402.0,7344.0,7330.0,58.0,3 units; Unit3 SL->entry-0.2R on TP2 fill; runner exit at pivot P,2026-06-11,WAIT for entry,NO FILL,,,,,All units,,,08:45 price 7304.6 was -2.68R worse than entry 7460.0; price never traded back to entry in the session (range from 08:45: 7260.0-7416.6).,0.0,
SPX-2026-06-10,2026-06-10,Trade 3C - Momentum-Breakout (sell stop),SHORT,7322.0,7396.0,7248.0,7214.0,7105.0,74.0,3 units; Unit3 SL->entry-0.2R on TP2 fill,2026-06-11,WAITED: 08:45 was -0.24R worse; filled on the return to entry 7322.00,FILLED,2026-06-11 10:15:00,7322.0,74.0,1.0,Unit 1,7396.0,2026-06-11 22:15:00,stopped out (TP1 never reached),-1.0,
SPX-2026-06-10,2026-06-10,Trade 3C - Momentum-Breakout (sell stop),SHORT,7322.0,7396.0,7248.0,7214.0,7105.0,74.0,3 units; Unit3 SL->entry-0.2R on TP2 fill,2026-06-11,WAITED: 08:45 was -0.24R worse; filled on the return to entry 7322.00,FILLED,2026-06-11 10:15:00,7322.0,74.0,1.0,Unit 2,7396.0,2026-06-11 22:15:00,stopped out (TP2 never reached),-1.0,
SPX-2026-06-10,2026-06-10,Trade 3C - Momentum-Breakout (sell stop),SHORT,7322.0,7396.0,7248.0,7214.0,7105.0,74.0,3 units; Unit3 SL->entry-0.2R on TP2 fill,2026-06-11,WAITED: 08:45 was -0.24R worse; filled on the return to entry 7322.00,FILLED,2026-06-11 10:15:00,7322.0,74.0,1.0,Unit 3,7396.0,2026-06-11 22:15:00,stopped out,-1.0,
