card_id,report_date,strategy,family,direction,entry_mode,entry,stop,tp1,tp2,tp3,card_R_points,policy,source,fill_status,entry_session,entry_rule,fill_reason,fill_ts,fill_px,R_points,risk_vs_card,unit,exit_px,exit_ts,exit_reason,R,R_card
2026-07-28_Trade_3,2026-07-28,Trade 3 - Mean-Reversion (buy stop on P reclaim),Trade 3,LONG,STOP,7420.0,7378.0,7435.0,7457.0,7538.0,42.0,usopen,baseline,FILLED,2026-07-29,STOP already marketable at 16:30 - filled at open,,2026-07-29 16:30:00,7424.5,46.5,1.107,Unit 2,7378.0,2026-07-29 17:00:00,stopped out,-1.0,-1.0
2026-07-28_Trade_3,2026-07-28,Trade 3 - Mean-Reversion (buy stop on P reclaim),Trade 3,LONG,STOP,7420.0,7378.0,7435.0,7457.0,7538.0,42.0,usopen,baseline,FILLED,2026-07-29,STOP already marketable at 16:30 - filled at open,,2026-07-29 16:30:00,7424.5,46.5,1.107,Unit 3,7378.0,2026-07-29 17:00:00,stopped out,-1.0,-1.0
2026-07-29_Trade_1,2026-07-29,Trade 1 - Daily Directional,Trade 1,n/a,MARKET,,,,,,,usopen,baseline,SUPPRESSED,,,,,,,,All,,,,0.0,0.0
2026-07-29_Trade_2,2026-07-29,Trade 2 - Pivot (TRANSITION breakout side),Trade 2,LONG,STOP,7438.79,7399.39,7478.18,7517.57,7560.0,39.4,usopen,baseline,FILLED,2026-07-30,STOP touched,,2026-07-30 22:00:00,7438.79,39.4,1.0,Unit 1,7478.18,2026-07-31 07:45:00,TP1 reached,1.0,1.0
2026-07-29_Trade_2,2026-07-29,Trade 2 - Pivot (TRANSITION breakout side),Trade 2,LONG,STOP,7438.79,7399.39,7478.18,7517.57,7560.0,39.4,usopen,baseline,FILLED,2026-07-30,STOP touched,,2026-07-30 22:00:00,7438.79,39.4,1.0,Unit 2,7399.39,2026-07-31 17:15:00,stopped out,-1.0,-1.0
2026-07-29_Trade_2,2026-07-29,Trade 2 - Pivot (TRANSITION breakout side),Trade 2,LONG,STOP,7438.79,7399.39,7478.18,7517.57,7560.0,39.4,usopen,baseline,FILLED,2026-07-30,STOP touched,,2026-07-30 22:00:00,7438.79,39.4,1.0,Unit 3,7399.39,2026-07-31 17:15:00,stopped out,-1.0,-1.0
2026-07-29_Trade_3C,2026-07-29,Trade 3C - Momentum-Breakout (conditional upside),Trade 3C,LONG,CONDITIONAL,7598.01,7409.11,7868.82,8012.48,,188.9,usopen,baseline,FILLED,2026-08-04,MARKET at 16:30 open,confirmed close 7603.2 on 2026-08-03; ,2026-08-04 16:30:00,7630.3,221.19,1.171,Unit 1,7741.2,2026-09-03 23:45:00,unresolved at end of data - MTM,0.501,0.758
2026-07-29_Trade_3C,2026-07-29,Trade 3C - Momentum-Breakout (conditional upside),Trade 3C,LONG,CONDITIONAL,7598.01,7409.11,7868.82,8012.48,,188.9,usopen,baseline,FILLED,2026-08-04,MARKET at 16:30 open,confirmed close 7603.2 on 2026-08-03; ,2026-08-04 16:30:00,7630.3,221.19,1.171,Unit 2,7741.2,2026-09-03 23:45:00,unresolved at end of data - MTM,0.501,0.758
2026-07-29_Trade_3C,2026-07-29,Trade 3C - Momentum-Breakout (conditional upside),Trade 3C,LONG,CONDITIONAL,7598.01,7409.11,7868.82,8012.48,,188.9,usopen,baseline,FILLED,2026-08-04,MARKET at 16:30 open,confirmed close 7603.2 on 2026-08-03; ,2026-08-04 16:30:00,7630.3,221.19,1.171,Unit 3,7741.2,2026-09-03 23:45:00,unresolved at end of data - MTM,0.501,0.758
2026-07-30_Trade_1,2026-07-30,Trade 1 - Daily Directional,Trade 1,SHORT,MARKET,7316.0,7401.0,7231.0,7146.0,7181.0,85.0,usopen,baseline,SKIPPED_MALFORMED,2026-07-31,MARKET at 16:30 open,,2026-07-31 16:30:00,7468.1,67.1,0.789,All,,,MALFORMED - stop on wrong side of fill; not taken,0.0,0.0
2026-07-30_Trade_2,2026-07-30,Trade 2 - Pivot (regime-aware),Trade 2,n/a,MARKET,,,,,,,usopen,baseline,SUPPRESSED,,,,,,,,All,,,,0.0,0.0
2026-07-30_Trade_3C,2026-07-30,Trade 3C - Momentum-Breakout (conditional short),Trade 3C,SHORT,CONDITIONAL,7280.0,7408.0,7008.0,6865.0,,128.0,usopen,baseline,NO TRIGGER,,,confirming close beyond 7280.0 never printed,,,,,All,,,,0.0,0.0
2026-07-31_Trade_1,2026-07-31,Trade 1 - Daily Directional (breakout stop),Trade 1,LONG,STOP,7455.0,7366.0,7510.0,7582.0,7650.0,89.0,usopen,baseline,FILLED,2026-08-03,STOP already marketable at 16:30 - filled at open,,2026-08-03 16:30:00,7517.7,151.7,1.704,Unit 1,7510.0,2026-08-03 16:30:00,TP1 reached,-0.051,0.618
2026-07-31_Trade_1,2026-07-31,Trade 1 - Daily Directional (breakout stop),Trade 1,LONG,STOP,7455.0,7366.0,7510.0,7582.0,7650.0,89.0,usopen,baseline,FILLED,2026-08-03,STOP already marketable at 16:30 - filled at open,,2026-08-03 16:30:00,7517.7,151.7,1.704,Unit 2,7582.0,2026-08-03 18:45:00,TP2 reached,0.424,1.427
2026-07-31_Trade_1,2026-07-31,Trade 1 - Daily Directional (breakout stop),Trade 1,LONG,STOP,7455.0,7366.0,7510.0,7582.0,7650.0,89.0,usopen,baseline,FILLED,2026-08-03,STOP already marketable at 16:30 - filled at open,,2026-08-03 16:30:00,7517.7,151.7,1.704,Unit 3,7603.2,2026-08-03 23:45:00,card runner time-stop at entry-session close,0.564,1.665
2026-07-31_Trade_2,2026-07-31,Trade 2 - Pivot (buy limit daily P),Trade 2,LONG,LIMIT,7405.0,7340.0,7476.0,7515.0,7560.0,65.0,usopen,baseline,NO FILL,2026-08-03,,LIMIT 7405.0 not reached from 16:30 to 23:00 on 2026-08-03 (range 7515.4-7609.4),,,,,All,,,,0.0,0.0
2026-07-31_Trade_3A,2026-07-31,Trade 3A - Momentum-Pullback (38.2% fib),Trade 3A,LONG,LIMIT,7412.0,7360.0,7464.0,7516.0,7570.0,52.0,usopen,baseline,NO FILL,2026-08-03,,LIMIT 7412.0 not reached from 16:30 to 23:00 on 2026-08-03 (range 7515.4-7609.4),,,,,All,,,,0.0,0.0
